終値,始値,高値,安値,出来高,MA_5,MA_20,Volatility,PriceRange,変化率 %,DayOfWeek,Month
0.9065591791865152,0.89378612716763,0.8977027997128499,0.8991534781008467,0.13165807199368418,0.9215526198604719,0.7907925742858785,0.24865890903859167,0.28936170212766005,0.5900621118012422,2,3
0.9208501282521072,0.9078757225433527,0.9012921751615219,0.9135075450864923,0.1298271546873163,0.9193261095443076,0.8103147690480297,0.18262305346129745,0.1659574468085121,0.5893313847278042,3,3
0.9208501282521072,0.925578034682081,0.9188801148600143,0.9278616120721385,0.1476492029630625,0.9207362327445449,0.8317336245378087,0.20590097995546047,0.20851063829787136,0.5385458531238583,4,3
0.9065591791865152,0.9114884393063585,0.9120603015075377,0.9135075450864923,0.05844657584868897,0.9207362327445451,0.8518305649749985,0.20590097995546047,0.29361702127659717,0.4884910485933504,0,3
0.8959325760351778,0.8901734104046242,0.8908829863603731,0.8991534781008467,0.07440411200510641,0.9214784028499333,0.8700500028737284,0.18374514407344444,0.20851063829787136,0.5009134088417976,1,3
0.8849395382924149,0.8865606936416184,0.8908829863603731,0.8917924181082076,0.08485209883593973,0.9170995992281431,0.886008774450639,0.27128015251225807,0.2936170212765948,0.4990865911582024,2,3
0.8453646024184683,0.8724710982658959,0.8732950466618807,0.8450496871549504,0.10468143718609846,0.9018108950571472,0.8989597103281796,0.49683986305320943,0.6255319148936165,0.39495798319327735,3,3
0.8310736533528766,0.819364161849711,0.8205312275664034,0.8196540301803461,0.12362051299279392,0.8836277274751373,0.90834722302048,0.5706608205673953,0.293617021276596,0.484472049689441,4,3
0.8347379992671309,0.8334537572254335,0.8413496051687007,0.8413691571586309,0.05733794702097997,0.8690811934095295,0.91323256125831,0.5201773698661073,0.28936170212766005,0.5524296675191817,0,3
0.820447050201539,0.8370664739884393,0.8309404163675519,0.8270150901729849,0.057060789814052715,0.8537924892385335,0.9106078893422992,0.4321638540778486,0.33191489361702176,0.48374132261600294,1,3
0.8131183583730305,0.8052745664739884,0.8029432878679108,0.8122929701877071,0.10036450372062554,0.8392459551729256,0.9109910531256585,0.2163267888262034,0.17021276595744558,0.5100474972597735,2,3
0.841700256504214,0.8157514450867052,0.8309404163675519,0.8233345601766655,0.12406564426452557,0.8385037850675374,0.9139797306358602,0.1963697889389675,0.37446808510638224,0.6503470953598831,3,3
0.8849395382924149,0.8475433526011562,0.9012921751615219,0.8520426941479573,0.3248702400349386,0.8494136856167431,0.91792631760446,0.48710355312118986,0.876595744680852,0.7025940811107052,4,3
0.8310736533528766,0.8833092485549132,0.8837042354630293,0.8303275671696725,0.07089345405069458,0.8486715155113552,0.9171791482269095,0.49035098031336993,0.9191489361702113,0.34271099744245526,0,3
0.8526932942469769,0.7911849710982659,0.8661162957645369,0.8052999631947001,0.09251171619102011,0.8552026124387709,0.915493227580129,0.46524562057128654,1.0,0.6214833759590793,1,3
0.8886038842066691,0.8833092485549132,0.8837042354630293,0.8811188811188813,0.17818688794450138,0.870491316609767,0.9138073069333487,0.44780798178781145,0.3319148936170193,0.6733649981731824,2,4
0.8743129351410774,0.8901734104046242,0.8837042354630293,0.8811188811188813,0.05890850452690105,0.8770966305477217,0.9107994712339792,0.41899847689675257,0.3319148936170193,0.48666423090975525,3,4
0.8959325760351778,0.8901734104046242,0.8872936109117011,0.8844313581155686,0.1538726420640653,0.8793231408638861,0.9098607199647489,0.4624609813590038,0.3361702127659565,0.617829740591889,4,4
0.8743129351410774,0.9078757225433527,0.9012921751615219,0.8774383511225617,0.10086842591503872,0.8880807481074663,0.9081747993179684,0.28644185110120457,0.5829787234042548,0.4607234198027037,0,4
0.8849395382924149,0.8865606936416184,0.8801148600143573,0.8881118881118882,0.03508978213763794,0.8946118450348822,0.9077916355346091,0.1607928047532685,0.20851063829787136,0.5776397515527951,1,4
0.8812751923781607,0.8724710982658959,0.8697056712132089,0.8811188811188813,0.04904002821964289,0.893127504824106,0.9064697204820199,0.15363279397494317,0.16595744680850966,0.525392765801973,2,4
0.8669842433125688,0.8652456647398843,0.862526920315865,0.8594037541405962,0.036559555204676394,0.8916431646133295,0.90365346667433,0.18825329901929175,0.33191489361702176,0.4862988673730362,3,4
0.8453646024184683,0.8334537572254335,0.8449389806173726,0.8520426941479573,0.054146439789696466,0.881401217158973,0.8997068797057303,0.2708841831709548,0.20851063829787378,0.45853123858238953,4,4
0.841700256504214,0.8370664739884393,0.8381191672648958,0.8413691571586309,0.034829422337191135,0.8747959032210183,0.8963158802230012,0.3452816077266832,0.2510638297872331,0.5246620387285349,0,4
0.8743129351410774,0.8265895953757225,0.8732950466618807,0.8376886271623115,0.06945727579661701,0.8726436099153927,0.8951855470620916,0.3041518942764079,0.7106382978723399,0.6624040920716113,1,4
0.8526932942469769,0.8760838150289016,0.8697056712132089,0.8594037541405962,0.11946315488888515,0.8668546830933649,0.8934996264153111,0.2416277575996748,0.41702127659574517,0.45926196565582755,2,4
