Date,Actual_Prices,Predicted_Prices,Error
2019-11-20,110.0,108.86638627946375,1.1336137205362462
2019-11-21,110.4,109.31470460295677,1.0852953970432395
2019-11-22,110.4,109.63468333780764,0.7653166621923617
2019-11-25,110.59999999999998,109.47353501021861,1.1264649897813683
2019-11-26,110.99999999999999,109.99410738348959,1.005892616510394
2019-11-27,111.39999999999999,110.46230289041995,0.9376971095800428
2019-11-28,111.1,110.3116868674755,0.7883131325244932
2019-11-29,110.49999999999999,110.10799453556537,0.39200546443461803
2019-12-02,112.0,110.66543404161929,1.3345659583807077
2019-12-03,111.1,109.76660960316657,1.3333903968334226
2019-12-04,111.7,110.34173036813735,1.3582696318626546
2019-12-05,111.7,110.75867137014865,0.9413286298513555
2019-12-06,111.8,111.0499566912651,0.7500433087349023
2019-12-09,111.7,110.40143511593341,1.298564884066593
2019-12-10,111.6,110.47247734069823,1.1275226593017607
2019-12-11,112.09999999999998,111.14107129275797,0.9589287072420092
2019-12-12,112.59999999999997,111.74230729341505,0.8576927065849134
2019-12-13,112.29999999999998,112.20415901839732,0.09584098160266308
2019-12-16,111.7,110.35166895985603,1.3483310401439752
2019-12-17,112.0,111.00392360687255,0.9960763931274528
2019-12-18,112.2,111.19451358914374,1.005486410856264
2019-12-19,113.4,112.18401344418524,1.2159865558147658
2019-12-20,111.8,111.15504387915134,0.6449561208486614
2019-12-23,111.5,110.22771308720111,1.27228691279889
2019-12-24,110.59999999999998,109.84913569986819,0.750864300131795
2019-12-25,110.89999999999999,110.04322289526462,0.8567771047353716
2019-12-26,110.99999999999999,110.06617437303065,0.9338256269693375
2019-12-27,109.90000000000002,109.43266641497611,0.4673335850239084
2019-12-30,110.29999999999998,109.19586442112922,1.1041355788707676
2020-01-06,109.90000000000002,109.24137699007987,0.6586230099201487
2020-01-07,111.39999999999999,110.42415073513983,0.9758492648601589
2020-01-08,110.2,109.1545647740364,1.045435225963601
2020-01-09,112.49999999999999,111.84998079240322,0.6500192075967703
2020-01-10,111.5,111.05381175875662,0.44618824124337664
2020-01-14,111.7,110.77203397750853,0.927966022491475
2020-01-15,111.8,111.07677136957645,0.7232286304235487
2020-01-16,112.49999999999999,111.52085237205027,0.9791476279497147
2020-01-17,113.2,112.60784314274787,0.5921568572521352
2020-01-20,113.9,112.77260254621504,1.1273974537849654
2020-01-21,113.5,112.32548791468142,1.1745120853185824
2020-01-22,113.7,112.57866174578666,1.1213382542133417
2020-01-23,113.2,112.23955406844615,0.9604459315538492
2020-01-24,112.89999999999999,112.21511424183845,0.684885758161542
2020-01-27,111.9,110.89999131262302,1.0000086873769902
2020-01-28,111.5,110.6962095171213,0.8037904828786964
2020-01-29,112.09999999999998,111.12377228736877,0.9762277126312142
2020-01-30,111.9,111.2283389598131,0.6716610401869048
2020-01-31,111.5,111.29635568857192,0.2036443114280786
2020-02-03,111.5,110.54982268214225,0.9501773178577508
2020-02-04,111.19999999999999,110.54656946063041,0.6534305393695803
2020-02-05,112.69999999999999,112.11370319426058,0.5862968057394085
2020-02-06,114.49999999999999,114.19738343954086,0.30261656045912844
2020-02-07,113.99999999999999,114.02501149773596,-0.02501149773597433
2020-02-10,113.4,112.27721010744571,1.1227898925542945
2020-02-12,112.80000000000001,112.03885470032691,0.7611452996731032
2020-02-13,111.39999999999999,111.07377027273176,0.3262297272682275
2020-02-14,111.9,111.55754871070384,0.3424512892961644
2020-02-17,111.3,110.33550044894217,0.9644995510578269
2020-02-18,111.19999999999999,110.65832575261592,0.5416742473840657
2020-02-19,111.6,110.88940207660197,0.7105979233980264
2020-02-20,110.99999999999999,110.71408596932886,0.28591403067112253
2020-02-21,112.49999999999999,111.87244428694247,0.627555713057518
2020-02-25,109.39999999999999,108.62121537327765,0.7787846267223415
2020-02-26,109.49999999999997,109.03982365131377,0.46017634868620405
2020-02-27,107.39999999999999,107.73990139961242,-0.3399013996124296
2020-02-28,101.19999999999997,102.25493739843368,-1.054937398433708
2020-03-02,101.3,102.05585650801657,-0.7558565080165778
2020-03-03,98.4,100.08049633949994,-1.680496339499939
2020-03-04,100.2,100.8230888813734,-0.6230888813733912
2020-03-05,101.79999999999998,102.1351537823677,-0.335153782367712
2020-03-06,99.7,99.75354757755994,-0.05354757755993944
2020-03-09,98.4,97.4886384949088,0.9113615050912074
2020-03-10,96.9,96.6447487682104,0.2552512317896003
2020-03-11,97.09999999999997,96.59070055931805,0.5092994406819145
2020-03-12,95.99999999999997,95.42607979029417,0.573920209705804
2020-03-13,94.3,92.76275680214165,1.537243197858345
2020-03-16,90.9,91.66202117055654,-0.7620211705565367
2020-03-17,92.39999999999999,92.79386979937553,-0.3938697993755369
2020-03-18,90.2,91.74466519653797,-1.544665196537963
2020-03-19,96.69999999999999,97.1121269032359,-0.41212690323591517
2020-03-23,99.99999999999999,97.87056670039891,2.129433299601075
2020-03-24,97.49999999999999,97.03857563138007,0.461424368619916
2020-03-25,100.1,99.06279105395078,1.037208946049219
2020-03-26,103.49999999999999,101.98327713608741,1.5167228639125767
2020-03-27,108.0,107.22863323986529,0.7713667601347112
2020-03-30,108.59999999999998,106.33299695849418,2.2670030415058022
2020-03-31,103.0,102.59317483901977,0.40682516098023314
2020-04-01,99.4,99.70081692337989,-0.30081692337988386
2020-04-02,98.29999999999998,99.44315364658831,-1.1431536465883312
2020-04-03,100.1,100.78844207227229,-0.688442072272295
2020-04-06,105.79999999999998,105.35731516182422,0.4426848381757651
2020-04-07,103.79999999999998,102.55475429296493,1.2452457070350533
2020-04-08,106.3,105.14073193967342,1.159268060326582
2020-04-09,102.69999999999999,101.37024007439612,1.3297599256038666
2020-04-10,102.49999999999999,101.93312872648238,0.5668712735176058
2020-04-13,102.49999999999999,101.54723159074783,0.9527684092521582
2020-04-14,102.39999999999999,102.16148861050605,0.23851138949393658
2020-04-15,103.4,102.24076961874961,1.1592303812503957
2020-04-16,104.9,103.82320162653922,1.0767983734607895
2020-04-17,102.69999999999999,102.67483883202075,0.025161167979234733
2020-04-20,100.4,99.89827120304106,0.5017287969589432
2020-04-21,101.5,101.33754519820212,0.1624548017978782
2020-04-22,103.0,103.36487151384353,-0.364871513843525
2020-04-23,103.2,102.44513699412344,0.7548630058765582
2020-04-24,101.79999999999998,101.22251941859722,0.5774805814027673
2020-04-27,100.89999999999999,100.58571757376193,0.3142824262380657
2020-04-28,100.89999999999999,100.42466684281825,0.47533315718173696
